model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 T-Roc,2018,Manual,23299,Petrol,145,53.3,1.5,19750
 T-Roc,2019,Manual,4388,Petrol,145,44.1,1,19350
 T-Roc,2018,Semi-Auto,584,Petrol,150,41.5,2,23000
 T-Roc,2018,Manual,14000,Petrol,145,55.4,1,18990
 T-Roc,2019,Manual,9500,Diesel,145,50.4,1.6,20490
 T-Roc,2019,Manual,5075,Diesel,145,46.3,2,21498
 T-Roc,2019,Semi-Auto,760,Petrol,150,39.8,1.5,24500
 T-Roc,2020,Manual,10,Petrol,145,42.2,1.5,22990
 T-Roc,2019,Manual,4339,Petrol,145,44.1,1,18990
 T-Roc,2019,Automatic,3826,Petrol,145,39.8,1.5,25450
 T-Roc,2019,Manual,3845,Diesel,145,50.4,1.6,19790
 T-Roc,2020,Manual,3000,Petrol,150,44.1,1,20490
 T-Roc,2017,Semi-Auto,12382,Petrol,150,58.9,1.5,15290
 T-Roc,2019,Manual,6439,Diesel,150,46.3,2,24990
 T-Roc,2019,Manual,9378,Diesel,145,50.4,1.6,18990
 T-Roc,2019,Automatic,3548,Petrol,145,32.5,2,31990
 T-Roc,2020,Manual,5311,Petrol,145,44.1,1,20990
 T-Roc,2019,Manual,4646,Diesel,145,50.4,1.6,19990
 T-Roc,2019,Manual,3757,Diesel,145,50.4,1.6,19495
 T-Roc,2018,Manual,24301,Petrol,145,55.4,1,16990
 T-Roc,2020,Manual,5,Petrol,150,44.1,1.5,25480
 T-Roc,2019,Semi-Auto,5028,Petrol,150,39.8,1.5,24290
 T-Roc,2019,Manual,4809,Petrol,145,42.2,1.5,21290
 T-Roc,2020,Manual,3001,Petrol,145,42.2,1.5,27490
 T-Roc,2020,Manual,4926,Diesel,145,50.4,2,22490
 T-Roc,2020,Manual,100,Petrol,145,44.1,1,21990
 T-Roc,2019,Semi-Auto,4956,Diesel,145,49.6,2,24690
 T-Roc,2019,Manual,5317,Diesel,145,46.3,2,22595
 T-Roc,2018,Manual,13168,Petrol,145,44.1,1,19995
 T-Roc,2020,Manual,4645,Diesel,150,50.4,1.6,19995
 T-Roc,2019,Manual,99,Petrol,145,44.1,1,20495
 T-Roc,2019,Manual,43,Diesel,145,50.4,1.6,20250
 T-Roc,2019,Manual,3803,Petrol,150,44.1,1,18790
 T-Roc,2019,Semi-Auto,3477,Petrol,150,39.8,1.5,22990
 T-Roc,2018,Manual,22357,Petrol,150,53.3,1.5,17990
 T-Roc,2020,Manual,5433,Petrol,150,44.1,1.5,24233
 T-Roc,2019,Manual,2400,Diesel,145,50.4,1.6,19680
 T-Roc,2020,Manual,5,Petrol,145,42.2,1.5,25480
 T-Roc,2018,Semi-Auto,6240,Petrol,150,41.5,2,22990
 T-Roc,2019,Manual,5814,Diesel,145,50.4,2,23490
 T-Roc,2019,Semi-Auto,5527,Diesel,145,49.6,2,24990
 T-Roc,2019,Manual,5274,Diesel,145,50.4,2,23690
 T-Roc,2019,Semi-Auto,3037,Diesel,150,49.6,2,24990
 T-Roc,2019,Manual,4799,Diesel,150,50.4,2,23990
 T-Roc,2020,Manual,1690,Petrol,145,44.1,1.5,25500
 T-Roc,2019,Semi-Auto,2108,Diesel,150,49.6,2,24990
 T-Roc,2019,Semi-Auto,3181,Diesel,150,49.6,2,24990
 T-Roc,2018,Semi-Auto,18610,Petrol,145,41.5,2,23425
 T-Roc,2019,Manual,3916,Diesel,145,50.4,2,23980
 T-Roc,2019,Semi-Auto,4281,Diesel,150,49.6,2,23690
 T-Roc,2019,Manual,4722,Diesel,145,50.4,1.6,19290
 T-Roc,2019,Semi-Auto,44,Petrol,145,39.8,1.5,24650
 T-Roc,2019,Manual,18,Petrol,145,42.2,1.5,21950
 T-Roc,2019,Automatic,5000,Petrol,145,32.5,2,31950
 T-Roc,2019,Manual,1363,Petrol,145,42.2,1.5,21450
 T-Roc,2019,Semi-Auto,3802,Petrol,145,39.8,1.5,22650
 T-Roc,2019,Automatic,50,Petrol,145,39.8,1.5,23150
 T-Roc,2019,Manual,5000,Petrol,145,44.1,1,22250
 T-Roc,2019,Manual,2397,Diesel,145,50.4,1.6,21650
 T-Roc,2018,Manual,10468,Diesel,145,50.4,1.6,19450
 T-Roc,2019,Manual,5000,Petrol,145,42.2,1.5,27500
 T-Roc,2019,Automatic,2425,Petrol,145,32.5,2,33450
 T-Roc,2018,Semi-Auto,5113,Petrol,145,39.8,1.5,20750
 T-Roc,2019,Manual,7000,Petrol,145,42.2,1.5,19750
 T-Roc,2019,Semi-Auto,7000,Petrol,145,39.8,1.5,23450
 T-Roc,2018,Semi-Auto,14727,Petrol,145,41.5,2,23491
 T-Roc,2018,Manual,11146,Petrol,145,53.3,1.5,20950
 T-Roc,2019,Manual,7000,Petrol,145,42.2,1.5,20750
 T-Roc,2019,Manual,6902,Diesel,145,50.4,1.6,17950
 T-Roc,2019,Manual,7000,Diesel,145,50.4,1.6,18750
 T-Roc,2020,Semi-Auto,1343,Petrol,145,34.5,2,30991
 T-Roc,2019,Manual,5000,Petrol,145,42.2,1.5,22991
 T-Roc,2019,Manual,2000,Petrol,145,42.2,1.5,22991
 T-Roc,2018,Semi-Auto,6542,Petrol,150,51.4,1.5,23450
 T-Roc,2019,Manual,171,Petrol,145,44.1,1,20182
 T-Roc,2019,Manual,3325,Petrol,145,42.2,1.5,20490
 T-Roc,2019,Semi-Auto,10597,Petrol,145,39.8,1.5,26590
 T-Roc,2018,Manual,22113,Petrol,145,55.4,1,17490
 T-Roc,2018,Manual,26725,Petrol,145,55.4,1,16790
 T-Roc,2018,Manual,15034,Diesel,145,56.5,2,19980
 T-Roc,2019,Manual,2000,Diesel,145,50.4,1.6,19980
 T-Roc,2020,Semi-Auto,4,Petrol,145,39.8,1.5,26480
 T-Roc,2020,Manual,5,Petrol,145,42.2,1.5,25980
 T-Roc,2020,Manual,25,Petrol,145,44.1,1.5,24980
 T-Roc,2019,Automatic,2500,Petrol,145,32.5,2,31000
 T-Roc,2018,Manual,19300,Petrol,145,55.4,1,17750
 T-Roc,2019,Manual,2500,Diesel,145,50.4,2,23000
 T-Roc,2018,Manual,23494,Petrol,150,55.4,1,16490
 T-Roc,2019,Semi-Auto,7999,Petrol,150,39.8,1.5,25990
 T-Roc,2019,Semi-Auto,4455,Diesel,145,49.6,2,23490
 T-Roc,2018,Manual,9275,Petrol,145,53.3,1.5,20990
 T-Roc,2018,Manual,18561,Petrol,145,44.1,1,17290
 T-Roc,2018,Manual,16999,Petrol,145,44.1,1,17490
 T-Roc,2019,Semi-Auto,3831,Diesel,145,49.6,2,22990
 T-Roc,2019,Semi-Auto,6487,Petrol,145,39.8,1.5,25890
 T-Roc,2019,Semi-Auto,7999,Petrol,150,39.8,1.5,25990
 T-Roc,2019,Semi-Auto,6524,Petrol,145,39.8,1.5,26990
 T-Roc,2019,Manual,4205,Petrol,145,42.2,1.5,21490
 T-Roc,2018,Manual,28263,Petrol,145,44.1,1,17290
 T-Roc,2020,Manual,800,Petrol,145,44.1,1,20480
 T-Roc,2020,Semi-Auto,1024,Petrol,145,39.8,1.5,25480
 T-Roc,2019,Automatic,12777,Petrol,145,34.5,2,23990
 T-Roc,2019,Manual,7052,Petrol,150,42.2,1.5,21490
 T-Roc,2020,Manual,600,Petrol,145,42.2,1.5,22980
 T-Roc,2020,Manual,1000,Petrol,145,42.2,1.5,27980
 T-Roc,2019,Manual,10182,Diesel,145,50.4,1.6,19450
 T-Roc,2019,Manual,9417,Diesel,150,50.4,1.6,22490
 T-Roc,2019,Semi-Auto,100,Petrol,145,39.8,1.5,24550
 T-Roc,2019,Manual,100,Petrol,145,42.2,1.5,22550
 T-Roc,2018,Manual,13375,Diesel,145,50.4,1.6,18990
 T-Roc,2019,Semi-Auto,4977,Diesel,150,49.6,2,26990
 T-Roc,2019,Manual,6000,Diesel,145,50.4,2,20990
 T-Roc,2019,Manual,6000,Diesel,145,50.4,1.6,20990
 T-Roc,2018,Manual,16716,Petrol,145,53.3,1.5,22495
 T-Roc,2019,Manual,6000,Diesel,145,50.4,1.6,23490
 T-Roc,2020,Semi-Auto,5000,Petrol,145,32.5,2,37145
 T-Roc,2018,Manual,12168,Petrol,150,42.2,1.5,23495
 T-Roc,2019,Semi-Auto,5199,Petrol,150,39.8,1.5,22991
 T-Roc,2019,Automatic,154,Diesel,145,50.4,2,21841
 T-Roc,2019,Manual,12400,Diesel,145,50.4,1.6,21990
 T-Roc,2020,Manual,1897,Petrol,145,44.1,1,19990
 T-Roc,2020,Semi-Auto,1247,Petrol,145,32.5,2,33990
 T-Roc,2020,Manual,2114,Petrol,145,42.2,1.5,25851
 T-Roc,2019,Semi-Auto,7260,Petrol,145,32.5,2,34890
 T-Roc,2019,Manual,6955,Diesel,145,50.4,1.6,20330
 T-Roc,2019,Semi-Auto,8955,Petrol,145,39.8,1.5,23880
 T-Roc,2020,Manual,3011,Petrol,145,42.2,1.5,25310
 T-Roc,2018,Manual,16169,Petrol,145,53.3,1.5,20412
 T-Roc,2019,Manual,987,Diesel,145,50.4,2,19990
 T-Roc,2018,Manual,5242,Petrol,145,53.3,1.5,22490
 T-Roc,2020,Manual,2000,Petrol,150,42.2,1.5,29999
 T-Roc,2019,Manual,6766,Diesel,145,50.4,1.6,22420
 T-Roc,2020,Semi-Auto,2000,Petrol,150,39.8,1.5,25999
 T-Roc,2019,Manual,9110,Diesel,145,50.4,1.6,19999
 T-Roc,2019,Manual,5006,Diesel,145,46.3,2,22606
 T-Roc,2019,Manual,5299,Diesel,145,46.3,2,20999
 T-Roc,2019,Manual,3658,Diesel,145,46.3,2,25999
 T-Roc,2019,Manual,4447,Diesel,145,50.4,1.6,20999
 T-Roc,2019,Manual,249,Diesel,145,50.4,2,21121
 T-Roc,2019,Manual,10041,Diesel,150,50.4,1.6,20999
 T-Roc,2018,Manual,9468,Petrol,145,53.3,1.5,21995
 T-Roc,2019,Semi-Auto,4300,Petrol,145,39.8,1.5,21990
 T-Roc,2020,Manual,576,Petrol,145,42.2,1.5,25750
 T-Roc,2019,Automatic,1500,Petrol,145,32.5,2,32990
 T-Roc,2019,Manual,100,Diesel,145,50.4,2,19990
 T-Roc,2019,Automatic,3500,Petrol,145,32.5,2,30190
 T-Roc,2019,Manual,2512,Diesel,145,50.4,1.6,20500
 T-Roc,2019,Manual,7539,Petrol,150,44.1,1,18990
 T-Roc,2019,Manual,50,Diesel,145,50.4,2,21000
 T-Roc,2020,Manual,999,Diesel,145,50.4,2,21250
 T-Roc,2020,Manual,999,Petrol,145,44.1,1.5,24500
 T-Roc,2018,Manual,15175,Diesel,150,50.4,1.6,19290
 T-Roc,2020,Manual,999,Diesel,145,50.4,1.6,21000
 T-Roc,2020,Semi-Auto,2999,Diesel,145,50.4,2,23750
 T-Roc,2018,Semi-Auto,12958,Petrol,150,41.5,2,22990
 T-Roc,2018,Manual,5952,Diesel,150,50.4,1.6,18490
 T-Roc,2019,Manual,2980,Diesel,150,50.4,1.6,19995
 T-Roc,2020,Manual,2461,Petrol,150,42.2,1.5,21411
 T-Roc,2020,Manual,1011,Petrol,150,44.1,1.5,25291
 T-Roc,2019,Automatic,1000,Petrol,145,32.5,2,32990
 T-Roc,2019,Automatic,8106,Petrol,145,32.5,2,30990
 T-Roc,2019,Semi-Auto,4251,Petrol,145,32.5,2,33995
 T-Roc,2019,Manual,2500,Diesel,145,50.4,2,19995
 T-Roc,2020,Semi-Auto,500,Petrol,145,39.8,1.5,29995
 T-Roc,2020,Manual,1500,Petrol,145,44.1,1.5,25495
 T-Roc,2019,Manual,10505,Petrol,150,44.1,1,18490
 T-Roc,2020,Manual,1000,Diesel,150,50.4,2,23495
 T-Roc,2019,Semi-Auto,5150,Petrol,150,34.5,2,30495
 T-Roc,2019,Semi-Auto,5350,Petrol,150,39.8,1.5,23495
 T-Roc,2019,Semi-Auto,3150,Petrol,145,39.8,1.5,28995
 T-Roc,2020,Semi-Auto,1805,Diesel,150,49.6,2,29991
 T-Roc,2019,Semi-Auto,13399,Petrol,150,39.8,1.5,23490
 T-Roc,2020,Manual,2500,Petrol,145,44.1,1.5,25490
 T-Roc,2020,Semi-Auto,2150,Petrol,145,32.5,2,36990
 T-Roc,2018,Manual,18297,Petrol,150,53.3,1.5,19990
 T-Roc,2020,Semi-Auto,1429,Petrol,145,32.5,2,37990
 T-Roc,2020,Semi-Auto,3000,Petrol,145,39.8,1.5,24990
 T-Roc,2018,Manual,8000,Diesel,145,50.4,1.6,24000
 T-Roc,2018,Manual,10582,Petrol,145,53.3,1.5,20990
 T-Roc,2019,Manual,5981,Diesel,145,50.4,1.6,17490
 T-Roc,2018,Manual,25349,Diesel,150,56.5,2,19691
 T-Roc,2019,Manual,6000,Diesel,145,50.4,1.6,19290
 T-Roc,2019,Manual,6000,Diesel,145,50.4,1.6,18990
 T-Roc,2019,Manual,6000,Diesel,145,50.4,2,20990
 T-Roc,2019,Manual,4256,Diesel,145,50.4,1.6,19990
 T-Roc,2019,Manual,6000,Diesel,145,50.4,1.6,20996
 T-Roc,2019,Automatic,1117,Petrol,145,32.5,2,34995
 T-Roc,2020,Manual,500,Petrol,145,42.2,1.5,21495
 T-Roc,2019,Manual,5000,Petrol,145,42.2,1.5,19990
 T-Roc,2019,Manual,5058,Diesel,145,50.4,1.6,22991
 T-Roc,2019,Manual,15000,Diesel,145,46.3,2,24990
 T-Roc,2019,Manual,10450,Diesel,145,50.4,1.6,17790
 T-Roc,2019,Automatic,3000,Petrol,145,32.5,2,32990
 T-Roc,2019,Manual,150,Diesel,150,50.4,2,22995
 T-Roc,2018,Manual,16000,Petrol,150,55.4,1,15495
 T-Roc,2019,Manual,8000,Diesel,145,50.4,1.6,17995
 T-Roc,2019,Manual,12000,Diesel,145,50.4,1.6,17995
 T-Roc,2019,Manual,7000,Diesel,145,50.4,1.6,17995
 T-Roc,2019,Semi-Auto,7768,Diesel,145,49.6,2,24022
 T-Roc,2018,Manual,29039,Petrol,150,53.3,1.5,19995
 T-Roc,2020,Manual,1843,Petrol,145,44.1,1,20999
 T-Roc,2018,Manual,15701,Petrol,150,55.4,1,17995
 T-Roc,2020,Semi-Auto,4000,Petrol,150,32.5,2,40995
 T-Roc,2019,Manual,8745,Petrol,145,42.2,1.5,19499
 T-Roc,2019,Manual,3000,Diesel,145,50.4,1.6,20995
 T-Roc,2018,Manual,14521,Petrol,150,42.2,1.5,21495
 T-Roc,2018,Manual,15500,Petrol,150,53.3,1.5,21495
 T-Roc,2020,Semi-Auto,2000,Petrol,145,34.5,2,28995
 T-Roc,2020,Semi-Auto,1000,Petrol,145,32.5,2,36995
 T-Roc,2020,Manual,4000,Petrol,150,42.2,1.5,23795
 T-Roc,2018,Manual,12000,Petrol,150,55.4,1,17995
 T-Roc,2019,Semi-Auto,5000,Petrol,145,32.5,2,32407
 T-Roc,2020,Semi-Auto,2364,Diesel,145,49.6,2,26688
 T-Roc,2020,Semi-Auto,1500,Petrol,150,32.5,2,40999
 T-Roc,2019,Manual,200,Diesel,145,50.4,2,20987
 T-Roc,2019,Manual,5156,Petrol,145,42.2,1.5,21991
 T-Roc,2018,Manual,23000,Petrol,145,55.4,1,17495
 T-Roc,2020,Semi-Auto,3544,Petrol,150,32.5,2,38950
 T-Roc,2019,Manual,6110,Diesel,150,50.4,1.6,22491
 T-Roc,2020,Manual,3972,Petrol,145,42.2,1.5,21450
 T-Roc,2018,Manual,9226,Petrol,145,53.3,1.5,20999
 T-Roc,2019,Manual,4156,Diesel,145,50.4,1.6,22950
 T-Roc,2019,Automatic,5457,Petrol,145,32.5,2,32999
 T-Roc,2019,Manual,13637,Diesel,145,46.3,2,21699
 T-Roc,2018,Manual,7236,Diesel,150,56.5,2,19991
 T-Roc,2019,Semi-Auto,3405,Diesel,145,49.6,2,22995
 T-Roc,2020,Automatic,3853,Petrol,145,39.8,1.5,25990
 T-Roc,2020,Semi-Auto,2214,Petrol,145,34.5,2,31990
 T-Roc,2019,Semi-Auto,3250,Petrol,145,32.5,2,31500
 T-Roc,2019,Semi-Auto,4000,Petrol,145,39.8,1.5,22500
 T-Roc,2019,Manual,1382,Diesel,145,50.4,1.6,19990
 T-Roc,2019,Manual,4515,Diesel,145,50.4,2,21500
 T-Roc,2020,Semi-Auto,3000,Petrol,145,39.8,1.5,23950
 T-Roc,2019,Manual,3000,Diesel,145,50.4,1.6,18950
 T-Roc,2018,Manual,4500,Petrol,150,44.1,1,18950
 T-Roc,2019,Automatic,8450,Diesel,145,50.4,2,20450
 T-Roc,2020,Manual,3000,Petrol,145,42.2,1.5,25999
 T-Roc,2018,Manual,30761,Petrol,145,55.4,1,16449
 T-Roc,2020,Semi-Auto,2500,Diesel,145,49.6,2,32500
 T-Roc,2018,Manual,17400,Petrol,145,55.4,1,17300
 T-Roc,2018,Manual,6955,Petrol,145,55.4,1,17499
 T-Roc,2018,Manual,25700,Petrol,150,55.4,1,16999
 T-Roc,2020,Automatic,2952,Petrol,150,32.5,2,34999
 T-Roc,2020,Manual,1000,Petrol,145,42.2,1.5,26499
 T-Roc,2018,Manual,15000,Petrol,145,55.4,1,17999
 T-Roc,2019,Manual,6500,Petrol,145,42.2,1.5,19300
 T-Roc,2018,Manual,7500,Petrol,145,53.3,1.5,21399
 T-Roc,2018,Automatic,11233,Petrol,145,41.5,2,23299
 T-Roc,2020,Semi-Auto,3500,Petrol,145,32.5,2,40000
 T-Roc,2019,Manual,1893,Petrol,145,44.1,1,18950
 T-Roc,2019,Automatic,2009,Petrol,145,39.8,0,22000
 T-Roc,2019,Manual,896,Diesel,150,50.4,2,23979
 T-Roc,2019,Automatic,1296,Diesel,150,49.6,2,24881
 T-Roc,2019,Automatic,3896,Diesel,150,49.6,2,23979
 T-Roc,2018,Manual,14452,Petrol,145,55.4,1,16989
 T-Roc,2020,Automatic,2256,Diesel,145,49.6,2,27444
 T-Roc,2019,Manual,6256,Diesel,145,50.4,1.6,22989
 T-Roc,2020,Automatic,250,Petrol,145,39.8,1.5,29989
 T-Roc,2019,Manual,14933,Petrol,145,42.2,1.5,20749
 T-Roc,2019,Manual,5931,Petrol,145,44.1,1,18536
 T-Roc,2019,Manual,5000,Diesel,145,50.4,2,20690
 T-Roc,2019,Manual,2000,Diesel,145,50.4,1.6,19590
 T-Roc,2019,Manual,8517,Petrol,150,42.2,1.5,23489
 T-Roc,2019,Manual,11,Diesel,145,51.4,1.6,19990
 T-Roc,2019,Manual,3067,Diesel,145,50.4,1.6,18500
 T-Roc,2018,Automatic,27327,Diesel,145,51.4,0,23000
 T-Roc,2018,Manual,16982,Petrol,145,53.3,1.5,18200
 T-Roc,2018,Manual,4789,Petrol,145,53.3,2,20000
 T-Roc,2020,Manual,2512,Petrol,145,44.8,1,18004
 T-Roc,2020,Automatic,975,Petrol,145,39.8,1.5,24825
 T-Roc,2020,Manual,1000,Petrol,145,44.1,1.5,24500
 T-Roc,2018,Manual,11947,Petrol,150,55.4,1,17780
 T-Roc,2019,Automatic,12540,Petrol,145,39.8,1.5,24469
 T-Roc,2020,Manual,1000,Petrol,150,42.2,1.5,29950
 T-Roc,2019,Automatic,6250,Petrol,145,32.5,2,29950
 T-Roc,2018,Manual,14793,Petrol,145,53.3,1.5,21450
 T-Roc,2019,Manual,7105,Petrol,150,42.2,1.5,24990
 T-Roc,2018,Manual,18999,Petrol,150,44.1,1,17490
 T-Roc,2019,Manual,4411,Diesel,145,50.4,2,20480
 T-Roc,2018,Manual,6252,Petrol,145,53.3,1.5,19490
 T-Roc,2018,Manual,26507,Petrol,145,53.3,1.5,19940
 T-Roc,2018,Manual,13988,Petrol,150,55.4,1,16870
 T-Roc,2018,Manual,16731,Petrol,150,55.4,1,17230
 T-Roc,2018,Manual,16884,Petrol,150,55.4,1,17307
 T-Roc,2020,Automatic,2317,Diesel,145,49.6,2,27295
 T-Roc,2019,Automatic,6000,Petrol,145,39.8,1.5,20995
 T-Roc,2018,Manual,5000,Petrol,145,55.4,1,18995
 T-Roc,2018,Manual,10500,Petrol,150,53.3,1.5,22990
 T-Roc,2020,Automatic,1000,Petrol,150,39.8,1.5,28990
 T-Roc,2018,Manual,20500,Petrol,145,53.3,1.5,23490
 T-Roc,2018,Automatic,27000,Petrol,145,41.5,2,22790
 T-Roc,2020,Manual,10,Petrol,145,44.1,1.5,25990
 T-Roc,2018,Manual,16530,Petrol,145,53.3,1.5,18990
 T-Roc,2020,Manual,381,Petrol,150,42.2,1.5,24490
 T-Roc,2018,Manual,23012,Petrol,145,53.3,1.5,21290
 T-Roc,2018,Manual,20307,Petrol,145,53.3,1.5,19490
 T-Roc,2020,Automatic,2420,Diesel,145,49.6,2,26750
 T-Roc,2019,Automatic,7651,Petrol,145,32.5,2,32990
 T-Roc,2018,Manual,15042,Petrol,145,53.3,1.5,18699
 T-Roc,2020,Automatic,3107,Diesel,145,49.6,2,25490
 T-Roc,2019,Manual,2500,Diesel,145,50.4,2,21890
 T-Roc,2019,Automatic,5502,Petrol,145,32.5,2,31000
 T-Roc,2019,Manual,6225,Diesel,145,46.3,2,20950
 T-Roc,2018,Manual,15498,Petrol,145,55.4,1,18199
 T-Roc,2018,Manual,20886,Petrol,150,53.3,1.5,18150
 T-Roc,2019,Automatic,2128,Petrol,145,32.5,2,32000
 T-Roc,2020,Automatic,5500,Petrol,150,32.5,2,31990
 T-Roc,2019,Automatic,6979,Petrol,145,34.5,2,28000
 T-Roc,2019,Manual,5448,Diesel,145,46.3,2,21380
 T-Roc,2019,Manual,11180,Diesel,145,50.4,1.6,19890
 T-Roc,2019,Automatic,2632,Diesel,145,49.6,2,26000
 T-Roc,2019,Automatic,1000,Diesel,145,49.6,2,26000
 T-Roc,2019,Automatic,1900,Petrol,145,32.5,2,30850
 T-Roc,2019,Manual,2158,Diesel,145,50.4,1.6,19950
 T-Roc,2020,Manual,4444,Diesel,145,51.4,1.6,20000
 T-Roc,2019,Automatic,3577,Other,145,49.6,2,22789
 T-Roc,2020,Manual,5000,Other,145,44.1,1,20990
 T-Roc,2019,Automatic,5000,Other,145,32.5,2,32649
 T-Roc,2019,Manual,3748,Diesel,145,50.4,1.6,22479
 T-Roc,2020,Manual,5000,Other,145,42.2,1.5,26249
 T-Roc,2019,Manual,3633,Diesel,145,50.4,2,20880
 T-Roc,2019,Manual,8950,Diesel,145,46.3,2,20790
 T-Roc,2019,Manual,2696,Diesel,145,50.4,1.6,22479
 T-Roc,2019,Manual,8549,Other,145,50.4,2,22990
 T-Roc,2019,Manual,5572,Diesel,145,50.4,1.6,20979
 T-Roc,2019,Manual,5000,Other,145,42.2,1.5,21599
 T-Roc,2018,Manual,16034,Petrol,150,53.3,1.5,20000
 T-Roc,2019,Manual,3535,Diesel,145,46.3,2,21490
 T-Roc,2018,Manual,15164,Diesel,145,56.5,2,19190
 T-Roc,2019,Manual,7000,Diesel,145,50.4,1.6,21000
 T-Roc,2019,Manual,10000,Petrol,145,44.1,1,19749
 T-Roc,2019,Automatic,6417,Petrol,145,39.8,1.5,23890
 T-Roc,2019,Manual,6481,Diesel,145,56.5,2,22000
 T-Roc,2019,Manual,9602,Other,145,50.4,1.6,17995
 Golf,2019,Manual,8000,Diesel,145,57.7,1.6,17000
 Golf,2019,Automatic,4000,Petrol,145,32.8,2,36000
 Golf,2015,Automatic,20031,Petrol,200,40.4,2,19390
 Golf,2019,Automatic,14821,Petrol,145,44.8,1,16290
 Golf,2017,Automatic,20693,Petrol,20,60.1,1.4,16491
 Golf,2019,Automatic,14882,Petrol,145,44.8,1,16119
 Golf,2016,Manual,26321,Petrol,30,53.3,1.4,12681
 Golf,2019,Automatic,12322,Petrol,145,37.7,2,27000
 Golf,2019,Automatic,2859,Petrol,145,44.8,2,26000
 Golf,2016,Manual,22696,Petrol,30,53.3,1.4,12691
 Golf,2019,Manual,8451,Petrol,145,49.6,1,16481
 Golf,2016,Manual,42000,Diesel,20,68.9,2,14000
 Golf,2013,Manual,22400,Diesel,0,68.9,1.6,9000
 Golf,2014,Manual,47502,Diesel,20,67.3,2,14491
 Golf,2018,Automatic,10130,Petrol,145,44.1,2,22000
 Golf,2019,Manual,5414,Diesel,145,57.7,1.6,16693
 Golf,2019,Manual,8542,Petrol,145,37.2,2,27000
 Golf,2019,Automatic,5252,Diesel,145,53.3,2,20000
 Golf,2019,Automatic,5625,Petrol,145,45.6,1.5,22881
 Golf,2015,Manual,52365,Diesel,0,68.9,1.6,8485
 Golf,2014,Manual,45703,Diesel,0,68.9,1.6,8385
 Golf,2009,Manual,60000,Petrol,235,39.8,1.6,4485
 Golf,2019,Automatic,9047,Diesel,145,52.3,2,22491
 Golf,2017,Manual,33000,Petrol,145,54.3,1.4,14000
 Golf,2018,Automatic,8725,Petrol,145,37.7,2,23799
 Golf,2010,Manual,93000,Diesel,30,58.9,1.6,4990
 Golf,2019,Automatic,6776,Petrol,145,36.2,2,34023
 Golf,2016,Manual,1400,Petrol,200,40.9,2,37995
 Golf,2010,Manual,99000,Diesel,125,57.6,2,4995
 Golf,2019,Manual,99,Petrol,145,49.6,1.5,18991
 Golf,2017,Manual,46498,Diesel,20,67.3,2,16442
 Golf,2015,Semi-Auto,52117,Petrol,200,39.8,2,17982
 Golf,2014,Manual,53000,Diesel,0,68.9,1.6,8990
 Golf,2016,Manual,42000,Diesel,20,68.9,2,15000
 Golf,2015,Manual,17900,Petrol,205,39.8,2,19990
 Golf,2019,Automatic,4411,Diesel,145,53.3,2,20500
 Golf,2019,Automatic,6602,Diesel,145,52.3,2,22599
 Golf,2019,Manual,274,Diesel,145,62.8,2,20000
 Golf,2019,Manual,13259,Diesel,145,55.4,2,19899
 Golf,2019,Manual,5829,Petrol,145,49.6,1.5,19199
 Golf,2017,Manual,20100,Petrol,150,54.3,1.4,14000
 Golf,2004,Manual,170000,Diesel,165,52.3,2,1287
 Golf,2009,Manual,66000,Petrol,165,44.8,1.4,4998
 Golf,2014,Semi-Auto,78555,Petrol,30,56.5,1.4,7795
 Golf,2017,Manual,44060,Petrol,145,47.1,2,16498
 Golf,2014,Manual,50750,Petrol,150,47.1,2,13498
 Golf,2018,Semi-Auto,27573,Petrol,145,57.7,1,13298
 Golf,2019,Manual,8393,Petrol,145,47.1,1.5,17298
 Golf,2003,Manual,62000,Petrol,325,24.6,3.2,12450
 Golf,2016,Manual,50340,Diesel,0,74.3,1.6,10995
 Golf,2018,Manual,21485,Petrol,150,55.4,1.5,15995
 Golf,2012,Manual,90890,Diesel,30,62.8,2,7995
 Golf,2014,Semi-Auto,66179,Diesel,30,62.8,2,8995
 Golf,2014,Manual,73091,Diesel,20,67.3,2,10995
 Golf,2013,Manual,100000,Diesel,0,74.3,1.6,6999
 Golf,2012,Semi-Auto,41000,Petrol,300,33.6,2,16999
 Golf,2010,Manual,101000,Diesel,125,57.6,2,7999
 Golf,2016,Manual,82000,Diesel,0,74.3,1.6,8999
 Golf,2018,Semi-Auto,34117,Petrol,145,56.5,1.4,11480
 Golf,2019,Manual,9352,Petrol,145,49.6,1,15449
 Golf,2019,Manual,12624,Petrol,145,49.6,1,15419
 Golf,2019,Manual,9880,Petrol,145,49.6,1,15409
 Golf,2019,Manual,10130,Petrol,145,49.6,1,15459
 Golf,2016,Manual,21579,Petrol,150,47.1,2,17998
 Golf,2015,Semi-Auto,61000,Diesel,125,56.5,2,12495
 Golf,2016,Manual,37943,Petrol,30,53.3,1.4,11495
 Golf,2015,Manual,46024,Petrol,30,53.3,1.4,10695
 Golf,2016,Manual,24321,Petrol,30,53.3,1.4,11995
 Golf,2017,Manual,20283,Petrol,145,47.1,2,19985
 Golf,2016,Semi-Auto,26610,Diesel,30,62.8,2,16998
 Golf,2016,Manual,37300,Diesel,20,67.3,2,15998
 Golf,2016,Manual,18406,Petrol,145,47.1,2,18998
